name,acronym,AP_location,DV_location,ML_location,avIndex
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.04,-1.14,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.13,-1.15,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.48,-1.14,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.2,-1.13,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,5.98,-1.11,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.06,-1.08,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.14,-1.08,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.44,-1.08,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.29,-1.07,987
Intermediate reticular nucleus,IRN,-7.58,6.41,-1.03,979
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.3,-1.01,987
Intermediate reticular nucleus,IRN,-7.58,6.35,-1,979
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.25,-0.99,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6,-0.98,987
Intermediate reticular nucleus,IRN,-7.58,6.4,-0.98,979
Medullary reticular nucleus dorsal part,MDRNd,-7.58,5.75,-0.94,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.12,-0.92,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.16,-0.93,987
Intermediate reticular nucleus,IRN,-7.58,6.35,-0.91,979
Medullary reticular nucleus dorsal part,MDRNd,-7.58,5.97,-0.9,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.15,-0.89,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,5.99,-0.86,987
Intermediate reticular nucleus,IRN,-7.58,6.26,-0.86,979
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.02,-0.85,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.1,-0.82,987
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.39,-0.81,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.61,-0.71,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.29,-0.53,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.23,-0.46,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.29,-0.45,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.39,-0.42,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.1,-0.41,988
Medulla,MY,-7.58,5.64,-0.38,936
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.43,-0.33,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.36,-0.29,988
Medulla,MY,-7.58,6.59,-0.27,936
pyramidal decussation,pyd,-7.58,6.54,0.07,1209
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.26,0.34,988
Medulla,MY,-7.58,5.62,0.57,936
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.16,0.59,988
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.41,0.62,988
Medullary reticular nucleus dorsal part,MDRNd,-7.58,5.68,0.68,987
Medullary reticular nucleus ventral part,MDRNv,-7.58,6.37,0.73,988
Intermediate reticular nucleus,IRN,-7.58,6.28,0.81,979
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.08,0.93,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,5.94,1.03,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.25,1.03,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.35,1.07,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.24,1.12,987
Intermediate reticular nucleus,IRN,-7.58,6.54,1.13,979
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.46,1.18,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.57,1.26,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.46,1.28,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.57,1.36,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.22,1.38,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.42,1.39,987
Medullary reticular nucleus dorsal part,MDRNd,-7.58,6.55,1.42,987
root,root,-7.66,6.29,-2.32,1
root,root,-7.66,6.21,-2.27,1
root,root,-7.66,6.26,-2.26,1
root,root,-7.66,6.02,-2.21,1
root,root,-7.66,6.08,-2.2,1
Medulla,MY,-7.66,6.29,-2.19,936
root,root,-7.66,6.59,-2.19,1
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.33,-2.07,955
root,root,-7.66,6.64,-2.08,1
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.46,-2.04,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.45,-1.95,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.1,-1.87,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.07,-1.77,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.12,-1.7,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.23,-1.67,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.2,-1.66,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.17,-1.65,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.07,-1.64,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.27,-1.63,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.91,-1.62,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.05,-1.61,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.04,-1.58,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.23,-1.59,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.3,-1.55,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.49,-1.56,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.62,-1.56,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.11,-1.55,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.57,-1.56,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.94,-1.54,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.21,-1.54,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.17,-1.53,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.04,-1.52,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.46,-1.49,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.16,-1.5,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.33,-1.5,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.53,-1.5,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.88,-1.47,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.96,-1.47,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.24,-1.44,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.29,-1.45,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.15,-1.42,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.93,-1.42,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.72,-1.41,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6,-1.41,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.23,-1.39,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.31,-1.4,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.79,-1.36,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.1,-1.37,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.7,-1.36,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6,-1.36,955
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.42,-1.37,987
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.83,-1.34,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.06,-1.35,955
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.6,-1.36,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.38,-1.32,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.62,-1.31,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.26,-1.32,987
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.09,-1.29,955
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.3,-1.3,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.35,-1.29,987
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.05,-1.28,955
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.49,-1.28,987
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,5.91,-1.25,955
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.57,-1.25,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.26,-1.24,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.13,-1.23,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.35,-1.23,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.2,-1.19,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.28,-1.17,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.31,-1.22,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.35,-1.19,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.1,-1.17,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.15,-1.15,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.49,-1.13,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.14,-1.11,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.19,-1.1,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.01,-1.09,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.41,-1.07,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.32,-1.05,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.35,-1.04,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.22,-1.01,987
Intermediate reticular nucleus,IRN,-7.66,6.43,-0.98,979
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.83,-0.96,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.17,-0.95,987
Intermediate reticular nucleus,IRN,-7.66,6.42,-0.94,979
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.19,-0.92,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.25,-0.92,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.89,-0.89,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.93,-0.88,987
Intermediate reticular nucleus,IRN,-7.66,6.19,-0.81,979
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.91,-0.8,988
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.54,-0.79,988
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.64,-0.79,988
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.99,-0.75,987
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.45,-0.74,988
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.33,-0.67,988
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.58,-0.58,988
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.9,-0.57,987
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.26,-0.51,988
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.71,-0.5,988
Intermediate reticular nucleus,IRN,-7.66,5.99,-0.48,979
Intermediate reticular nucleus,IRN,-7.66,6.03,-0.45,979
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.24,-0.4,988
Intermediate reticular nucleus,IRN,-7.66,5.94,-0.38,979
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.19,-0.38,988
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.11,-0.33,988
Medulla,MY,-7.66,6.5,-0.15,936
pyramidal decussation,pyd,-7.66,7.08,-0.05,1209
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.26,0.24,988
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.17,0.55,988
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.7,0.61,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.9,0.72,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.74,0.75,987
Medullary reticular nucleus ventral part,MDRNv,-7.66,6.42,0.77,988
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.1,0.88,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.34,1,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.89,1.04,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,5.88,1.09,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.32,1.1,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.48,1.11,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.35,1.21,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.54,1.29,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.25,1.27,987
Medullary reticular nucleus dorsal part,MDRNd,-7.66,6.36,1.31,987
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.36,1.42,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.66,6.54,1.44,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.74,6.61,-1.89,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.74,6.69,-1.81,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.74,6.64,-1.76,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.74,6.31,-1.7,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.74,6.44,-1.69,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.74,6.04,-1.69,955
Spinal nucleus of the trigeminal caudal part,SPVC,-7.74,6.3,-1.66,955
